"AphiaID","phylum","class","order","family","genus","species","remove","records","reads","asvs","max_year","target_gene","source_obis","source_gbif","source_dna","category","redlist_category","vernacular","group","site","kingdom"
217457,"Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","Anguilla marmorata",FALSE,NA,2,1,NA,"16S",FALSE,FALSE,TRUE,"LC","LC","giant mottled eel","fish","aldabra_atoll","Animalia"
217541,"Chordata","Teleostei","Anguilliformes","Congridae","Ariosoma","Ariosoma scheelei",FALSE,2,128,2,NA,"12S;COI",TRUE,TRUE,TRUE,"LC","LC","tropical conger","fish","aldabra_atoll","Animalia"
217560,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Brachysomophis","Brachysomophis crocodilinus",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217563,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Callechelys","Callechelys catostoma",FALSE,8,2338,6,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
217565,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Callechelys","Callechelys marmorata",FALSE,3,1262,3,1967,"12S",TRUE,TRUE,TRUE,"LC","LC","marbled snake eel","fish","aldabra_atoll","Animalia"
280151,"Chordata","Teleostei","Anguilliformes","Chlopsidae","Chilorhinus","Chilorhinus platyrhynchus",FALSE,2,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217566,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Cirrhimuraena","Cirrhimuraena playfairii",FALSE,2,NA,NA,1954,"",TRUE,TRUE,FALSE,"LC","LC","fringelip snake-eel","fish","aldabra_atoll","Animalia"
217545,"Chordata","Teleostei","Anguilliformes","Congridae","Conger","Conger cinereus",FALSE,14,11843,7,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","mustache conger","fish","aldabra_atoll","Animalia"
271936,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Echelus","Echelus uropterus",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217470,"Chordata","Teleostei","Anguilliformes","Muraenidae","Echidna","Echidna leucotaenia",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","whiteface moray","fish","aldabra_atoll","Animalia"
217469,"Chordata","Teleostei","Anguilliformes","Muraenidae","Echidna","Echidna nebulosa",FALSE,10,1052,5,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","snowflake moray","fish","aldabra_atoll","Animalia"
217467,"Chordata","Teleostei","Anguilliformes","Muraenidae","Echidna","Echidna polyzona",FALSE,6,310,1,1967,"12S",TRUE,TRUE,TRUE,"LC","LC","barred moray","fish","aldabra_atoll","Animalia"
217473,"Chordata","Teleostei","Anguilliformes","Muraenidae","Enchelycore","Enchelycore bayeri",FALSE,2,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217472,"Chordata","Teleostei","Anguilliformes","Muraenidae","Enchelycore","Enchelycore pardalis",FALSE,3,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217549,"Chordata","Teleostei","Anguilliformes","Congridae","Gorgasia","Gorgasia sillneri",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"DD","DD","","fish","aldabra_atoll","Animalia"
217476,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnomuraena","Gymnomuraena zebra",FALSE,3,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","zebra moray","fish","aldabra_atoll","Animalia"
217480,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax breedeni",FALSE,1,140,3,NA,"COI",TRUE,TRUE,TRUE,"LC","LC","blackcheek moray","fish","aldabra_atoll","Animalia"
217479,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax buroensis",FALSE,11,17778,18,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","vagrant moray","fish","aldabra_atoll","Animalia"
217490,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax chilospilus",FALSE,22,10595,28,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","lipspot moray","fish","aldabra_atoll","Animalia"
217487,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax enigmaticus",FALSE,3,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217496,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax eurostus",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217495,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax flavimarginatus",FALSE,5,5853,20,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","yellowmargin moray","fish","aldabra_atoll","Animalia"
271836,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax fuscomaculatus",FALSE,NA,396,1,NA,"16S",FALSE,FALSE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
271838,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax griseus",FALSE,1,NA,NA,1967,"",TRUE,FALSE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217502,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax javanicus",FALSE,7,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","giant moray","fish","aldabra_atoll","Animalia"
217505,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax margaritophorus",FALSE,5,1965,4,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","blotched-neck moray","fish","aldabra_atoll","Animalia"
217481,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax melatremus",FALSE,2,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217503,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax meleagris",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","turkey moray","fish","aldabra_atoll","Animalia"
271852,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax miliaris",FALSE,NA,11864,12,NA,"12S",FALSE,FALSE,TRUE,"LC","LC","goldentail moray","fish","aldabra_atoll","Animalia"
217486,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax monochrous",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","drab moray","fish","aldabra_atoll","Animalia"
217491,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax pictus",FALSE,12,8470,15,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
271882,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax richardsonii",FALSE,4,2850,8,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
217477,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax rueppelliae",FALSE,4,3706,9,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","banded moray","fish","aldabra_atoll","Animalia"
217508,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax undulatus",FALSE,8,14310,24,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","undulated moray","fish","aldabra_atoll","Animalia"
217506,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax zonipectis",FALSE,1,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217552,"Chordata","Teleostei","Anguilliformes","Congridae","Heteroconger","Heteroconger hassi",FALSE,3,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
217572,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Leiuranus","Leiuranus semicinctus",FALSE,10,791,4,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","saddled snake-eel","fish","aldabra_atoll","Animalia"
217460,"Chordata","Teleostei","Anguilliformes","Moringuidae","Moringua","Moringua javanica",FALSE,NA,1950,5,NA,"12S;16S",FALSE,FALSE,TRUE,"","","Java spaghetti eel","fish","aldabra_atoll","Animalia"
217459,"Chordata","Teleostei","Anguilliformes","Moringuidae","Moringua","Moringua microchir",FALSE,2,NA,NA,1954,"",TRUE,TRUE,FALSE,"","","","fish","aldabra_atoll","Animalia"
217574,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Muraenichthys","Muraenichthys schultzei",FALSE,NA,607,1,NA,"12S",FALSE,FALSE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
217579,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys colubrinus",FALSE,3,745,4,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","harlequin snake-eel","fish","aldabra_atoll","Animalia"
217578,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys maculosus",FALSE,1,1579,5,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","tiger snake-eel","fish","aldabra_atoll","Animalia"
217585,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus erabo",FALSE,NA,538,1,NA,"16S",FALSE,FALSE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
217581,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus marginatus",FALSE,2,NA,NA,1954,"",TRUE,TRUE,FALSE,"LC","LC","shorthead snake-eel","fish","aldabra_atoll","Animalia"
217591,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Phaenomonas","Phaenomonas cooperae",FALSE,1,NA,NA,1967,"",TRUE,FALSE,FALSE,"LC","LC","short-maned sand-eel","fish","aldabra_atoll","Animalia"
217592,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Phyllophichthus","Phyllophichthus xenodontus",FALSE,5,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","flappy snake-eel","fish","aldabra_atoll","Animalia"
217593,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Pisodonophis","Pisodonophis boro",FALSE,2,NA,NA,1954,"",TRUE,TRUE,FALSE,"LC","LC","rice-paddy eel","fish","aldabra_atoll","Animalia"
217528,"Chordata","Teleostei","Anguilliformes","Muraenidae","Pseudechidna","Pseudechidna brummeri",FALSE,1,573,4,1967,"12S",TRUE,TRUE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
217595,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Schismorhynchus","Schismorhynchus labialis",FALSE,4,1529,7,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
282715,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Scolecenchelys","Scolecenchelys gymnota",FALSE,1,22,3,NA,"16S;COI",TRUE,TRUE,TRUE,"","","","fish","aldabra_atoll","Animalia"
282717,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Scolecenchelys","Scolecenchelys laticaudata",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
212042,"Chordata","Teleostei","Anguilliformes","Muraenidae","Uropterygius","Uropterygius concolor",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","unicolor snake moray","fish","aldabra_atoll","Animalia"
212034,"Chordata","Teleostei","Anguilliformes","Muraenidae","Uropterygius","Uropterygius micropterus",FALSE,9,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
212038,"Chordata","Teleostei","Anguilliformes","Muraenidae","Uropterygius","Uropterygius xanthopterus",FALSE,2,10584,20,1954,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","freckleface reef-eel","fish","aldabra_atoll","Animalia"
217597,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Xestochilus","Xestochilus nebulosus",FALSE,2,NA,NA,1954,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
126331,"Chordata","Teleostei","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus lacunosus",FALSE,NA,857,5,NA,"12S;16S",FALSE,FALSE,TRUE,"LC","LC","robust silverside","fish","aldabra_atoll","Animalia"
1526239,"Chordata","Teleostei","Atheriniformes","Atherinidae","Doboatherina","Doboatherina duodecimalis",FALSE,2,NA,NA,1967,"",TRUE,FALSE,FALSE,"","","","fish","aldabra_atoll","Animalia"
217884,"Chordata","Teleostei","Atheriniformes","Atherinidae","Hypoatherina","Hypoatherina barnesi",FALSE,7,2181,4,1967,"16S;COI",TRUE,TRUE,TRUE,"","","Barnes' silverside","fish","aldabra_atoll","Animalia"
217883,"Chordata","Teleostei","Atheriniformes","Atherinidae","Hypoatherina","Hypoatherina temminckii",FALSE,4,65831,27,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"","","Samoan silverside","fish","aldabra_atoll","Animalia"
217662,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida gracilis",FALSE,3,NA,NA,2021,"",TRUE,TRUE,FALSE,"LC","LC","slender lizardfish","fish","aldabra_atoll","Animalia"
217664,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida nebulosa",FALSE,2,1581,4,1964,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","clouded lizardfish","fish","aldabra_atoll","Animalia"
126371,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida undosquamis",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","brushtooth lizardfish","fish","aldabra_atoll","Animalia"
217674,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus binotatus",FALSE,6,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","twospot lizardfish","fish","aldabra_atoll","Animalia"
217667,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus dermatogenys",FALSE,16,5738,17,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
217669,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus indicus",FALSE,1,NA,NA,2021,"",TRUE,FALSE,FALSE,"LC","LC","Indian lizardfish","fish","aldabra_atoll","Animalia"
217673,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus jaculum",FALSE,3,NA,NA,2021,"",TRUE,TRUE,FALSE,"LC","LC","lighthouse lizardfish","fish","aldabra_atoll","Animalia"
217670,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus variegatus",FALSE,6,4698,22,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","common lizardfish","fish","aldabra_atoll","Animalia"
217862,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon cyanopterus",FALSE,NA,612,2,NA,"12S",FALSE,FALSE,TRUE,"LC","LC","margined flyingfish","fish","aldabra_atoll","Animalia"
272163,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon spilonotopterus",FALSE,NA,418,1,NA,"16S",FALSE,FALSE,TRUE,"","","stained flyingfish","fish","aldabra_atoll","Animalia"
217869,"Chordata","Teleostei","Beloniformes","Exocoetidae","Exocoetus","Exocoetus monocirrhus",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"","","barbel flyingfish","fish","aldabra_atoll","Animalia"
126385,"Chordata","Teleostei","Beloniformes","Exocoetidae","Exocoetus","Exocoetus volitans",FALSE,NA,6,1,NA,"COI",FALSE,FALSE,TRUE,"LC","LC","flying fish, poisson volant","fish","aldabra_atoll","Animalia"
126389,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus far",FALSE,NA,4603,5,NA,"12S;16S",FALSE,FALSE,TRUE,"","","spotted halfbeak","fish","aldabra_atoll","Animalia"
220014,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus lutkei",FALSE,2,NA,NA,1954,"",TRUE,TRUE,FALSE,"","","Lutke's halbeak","fish","aldabra_atoll","Animalia"
213170,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus affinis",FALSE,2,186,1,1967,"COI",TRUE,FALSE,TRUE,"","","tropical halfbeak","fish","aldabra_atoll","Animalia"
217871,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Oxyporhamphus","Oxyporhamphus micropterus",FALSE,2,461,2,NA,"16S;COI",TRUE,TRUE,TRUE,"","","smallwing flyingfish","fish","aldabra_atoll","Animalia"
126388,"Chordata","Teleostei","Beloniformes","Exocoetidae","Parexocoetus","Parexocoetus mento",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"","","","fish","aldabra_atoll","Animalia"
126377,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone argalus",FALSE,1,29436,19,NA,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","keeltail needlefish","fish","aldabra_atoll","Animalia"
1592404,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone platyura",FALSE,4,NA,NA,1967,"",TRUE,FALSE,FALSE,"","","","fish","aldabra_atoll","Animalia"
126378,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus acus",FALSE,NA,33864,16,NA,"12S;16S;COI",FALSE,FALSE,TRUE,"LC","LC","agujon needlefish","fish","aldabra_atoll","Animalia"
159259,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus crocodilus",FALSE,2,74628,37,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","houndfish","fish","aldabra_atoll","Animalia"
220018,"Chordata","Teleostei","Beloniformes","Zenarchopteridae","Zenarchopterus","Zenarchopterus dispar",FALSE,2,NA,NA,1954,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
219233,"Chordata","Teleostei","Blenniiformes","Blenniidae","Alticus","Alticus kirkii",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","leaping blenny","fish","aldabra_atoll","Animalia"
219239,"Chordata","Teleostei","Blenniiformes","Blenniidae","Antennablennius","Antennablennius bifilum",FALSE,1,NA,NA,1964,"",TRUE,FALSE,FALSE,"LC","LC","horned rockskipper","fish","aldabra_atoll","Animalia"
219243,"Chordata","Teleostei","Blenniiformes","Blenniidae","Aspidontus","Aspidontus dussumieri",FALSE,9,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","lance blenny","fish","aldabra_atoll","Animalia"
219242,"Chordata","Teleostei","Blenniiformes","Blenniidae","Aspidontus","Aspidontus taeniatus",FALSE,6,1644,2,1967,"16S",TRUE,TRUE,TRUE,"LC","LC","mimic blenny","fish","aldabra_atoll","Animalia"
219248,"Chordata","Teleostei","Blenniiformes","Blenniidae","Blenniella","Blenniella chrysospilos",FALSE,8,6120,5,1967,"16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
219250,"Chordata","Teleostei","Blenniiformes","Blenniidae","Blenniella","Blenniella cyanostigma",FALSE,1,NA,NA,1967,"",TRUE,FALSE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
219251,"Chordata","Teleostei","Blenniiformes","Blenniidae","Blenniella","Blenniella gibbifrons",FALSE,6,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","humpheaded blenny","fish","aldabra_atoll","Animalia"
278565,"Chordata","Teleostei","Blenniiformes","Blenniidae","Blenniella","Blenniella paula",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
219249,"Chordata","Teleostei","Blenniiformes","Blenniidae","Blenniella","Blenniella periophthalmus",FALSE,12,926,6,1967,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","blue-dashed rockskipper","fish","aldabra_atoll","Animalia"
219261,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes auritus",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","blackflap blenny","fish","aldabra_atoll","Animalia"
219266,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes castaneus",FALSE,14,72871,31,2008,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","chestnut blenny","fish","aldabra_atoll","Animalia"
219257,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes filamentosus",FALSE,8,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","filamentous blenny","fish","aldabra_atoll","Animalia"
219262,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes polyzona",FALSE,4,1065,5,1967,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","barred blenny","fish","aldabra_atoll","Animalia"
219263,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes quagga",FALSE,1,2462,7,1967,"12S;16S;COI",TRUE,FALSE,TRUE,"LC","LC","squiggly blenny","fish","aldabra_atoll","Animalia"
219265,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes stigmaticus",FALSE,NA,527,8,NA,"COI",FALSE,FALSE,TRUE,"LC","LC","red-streaked blenny","fish","aldabra_atoll","Animalia"
219271,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius midas",FALSE,5,NA,NA,2021,"",TRUE,TRUE,FALSE,"LC","LC","midas blenny","fish","aldabra_atoll","Animalia"
277666,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius minutus",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
219275,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius nalolo",FALSE,12,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","nalolo","fish","aldabra_atoll","Animalia"
276885,"Chordata","Teleostei","Blenniiformes","Blenniidae","Enchelyurus","Enchelyurus kraussii",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
219179,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius abeli",FALSE,5,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","yellow triplefin","fish","aldabra_atoll","Animalia"
219180,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius tutuilae",FALSE,2,91,1,1964,"COI",TRUE,FALSE,TRUE,"LC","LC","","fish","aldabra_atoll","Animalia"
219282,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus striatus",FALSE,4,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","reef margin blenny","fish","aldabra_atoll","Animalia"
219285,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus thalassinus",FALSE,1,NA,NA,1967,"",TRUE,FALSE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
219284,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus vermiculatus",FALSE,2,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
219286,"Chordata","Teleostei","Blenniiformes","Blenniidae","Exallias","Exallias brevis",FALSE,3,240,1,1954,"16S",TRUE,TRUE,TRUE,"LC","LC","shortbodied blenny","fish","aldabra_atoll","Animalia"
219287,"Chordata","Teleostei","Blenniiformes","Blenniidae","Glyptoparus","Glyptoparus delicatulus",FALSE,5,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","delicate blenny","fish","aldabra_atoll","Animalia"
343720,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Helcogramma","Helcogramma alkamr",FALSE,3,NA,NA,1967,"",TRUE,TRUE,FALSE,"LC","LC","","fish","aldabra_atoll","Animalia"
